NHPDPropertyID,PropertyName,Latitude,Longitude,PropertyStatus,TotalUnits,EarliestStartDate,EarliestEndDate,LatestEndDate
1063866,CRESTON COMMONS,35.1800500,-79.4261000,Active,48,1/1/01,11/6/22,1/1/31
1128118,,35.9952960,-78.9193340,Active,3,11/9/17,11/9/22,11/9/22
1116368,SCOTTISH WINDS APARTMENTS,34.7589770,-79.4753270,Active,36,1/1/01,11/13/22,1/15/32
1065185,CEDAR STREET APARTMENTS,35.7885600,-78.7771640,Active,4,12/5/12,12/5/22,12/5/22
1116068,WINDTREE APARTMENTS,33.9270600,-78.0291500,Active,24,1/1/02,12/10/22,7/28/32
1065207,PROPERTY ACQUISITION - RSI,35.9340260,-79.0123430,Active,1,12/31/07,12/31/22,12/31/22
1063026,HICKORY CREEK APARTMENTS,35.2907610,-81.5396720,Active,46,2/1/83,1/1/23,5/31/36
1063289,FOREST HILLS,35.7051200,-78.6240600,Inconclusive,136,2/1/83,1/1/23,1/1/23
1063621,1606 JOE LOUIS AVE,35.7702700,-78.6156800,Inconclusive,1,1/1/93,1/1/23,1/1/23
1063629,1924 TISCHER RD,35.7463400,-78.6740600,Active,1,1/1/93,1/1/23,1/1/23
1063631,1925 TISCHER RD,35.7463400,-78.6740600,Inconclusive,1,1/1/93,1/1/23,1/1/23
1063635,1929 TISCHER RD,35.7463400,-78.6740600,Active,1,1/1/93,1/1/23,1/1/23
1063636,1931 TISCHER RD,35.7463400,-78.6740600,Inconclusive,1,1/1/93,1/1/23,1/1/23
1063638,2120 HAWKINS ST,35.7765700,-78.6070200,Inconclusive,4,1/1/93,1/1/23,1/1/23
1063640,691 & 693 BODDIE ST APARTMENTS,36.3328000,-78.3879800,Active,2,1/1/93,1/1/23,1/1/23
1063648,ADAMS COURT APARTMENTS,35.0640400,-78.8967200,Active,40,1/1/93,1/1/23,1/1/23
1063650,BERN STREET HOUSING,35.1113500,-77.0458500,Inconclusive,1,1/1/93,1/1/23,1/1/23
1063652,CAPITAL TOWERS II,35.8458400,-78.6422400,Active,90,1/1/93,1/1/23,1/1/23
1063656,COLLEGE HOUSE,36.3227600,-78.4030300,Active,1,1/1/93,1/1/23,1/1/23
1063658,COURTYARD APARTMENTS II,36.3320400,-78.4382500,Active,38,1/1/93,1/1/23,1/1/23
1063660,FISKE ST APARTMENTS,35.9951600,-78.8746200,Active,2,1/1/93,1/1/23,1/1/23
1063662,HARLYN HOUSE APARTMENTS,35.3872400,-81.3861300,Inconclusive,4,1/1/93,1/1/23,1/1/23
1063668,MOORE STREET HOMES,35.7130730,-77.9066030,Inconclusive,8,1/1/93,1/1/23,1/1/23
1063670,NORTHSIDE APARTMENTS,35.7393400,-77.8888000,Inconclusive,19,1/1/93,1/1/23,1/1/23
1063672,ROBERSON HOUSING,36.3333600,-78.3895200,Active,2,1/1/93,1/1/23,1/1/23
1063676,SEVERSVILLE APARTMENTS,35.2408000,-80.8619600,Active,47,1/1/93,1/1/23,1/1/23
1063680,TRAILWOOD APARTMENTS,35.9876200,-78.9225900,Inconclusive,44,1/1/93,1/1/23,1/1/23
1063686,WATERFORD PLACE APARTMENTS,35.5632300,-77.0555900,Active,38,1/1/93,1/1/23,1/1/23
1064328,WOODBRIDGE APARTMENTS,34.2458600,-77.8954200,Active,43,9/30/73,1/1/23,1/1/23
1064408,MCMULLEN WOODS,35.0913020,-80.8522290,Active,55,1/1/93,1/1/23,1/1/23
1064468,AUNT MARY AVE,36.0901700,-79.7308700,Inconclusive,1,1/1/93,1/1/23,1/1/23
1064528,ROSEWOOD VILLAGE,36.4508600,-78.1932600,Active,40,1/1/93,1/1/23,2/27/59
1064596,DEER RUN APARTMENTS,36.3237590,-78.1467170,Active,31,1/1/93,1/1/23,1/1/23
1064632,SANDPIPER SQUARE APARTMENTS,36.1874300,-77.0938700,Active,24,1/1/93,1/1/23,1/1/23
1064887,GUILFORD GREENE,36.1445680,-79.5856080,Active,16,1/1/93,1/1/23,1/1/23
1064895,EPSOM ROAD APARTMENTS,36.3243000,-78.4097210,Active,2,1/1/93,1/1/23,1/1/23
1064898,KEENE STREET APARTMENTS OF HENDERSON,36.3243000,-78.4097210,Active,5,1/1/93,1/1/23,1/1/23
1064901,WEST PARK APARTMENTS,35.9916280,-78.9186600,Active,10,1/1/93,1/1/23,1/1/23
1064916,LYNNBANK HOMES,36.1961900,-78.4364930,Inconclusive,2,1/1/93,1/1/23,1/1/23
1106650,WESTOAKS APARTMENTS,35.8124900,-78.6280700,Active,50,1/1/93,1/1/23,1/1/23
1107497,PARK GLEN,35.7998200,-78.6063400,Inconclusive,1,1/1/93,1/1/23,1/1/23
1107535,AVONLEA APARTMENTS,35.8548920,-78.5761850,Active,44,1/1/93,1/1/23,1/1/23
1108526,BERKSHIRE DOWNS,35.8835900,-78.5582700,Inconclusive,1,1/1/93,1/1/23,1/1/23
1108530,BERKSHIRE DOWNS,35.8835900,-78.5582700,Inconclusive,1,1/1/93,1/1/23,1/1/23
1108538,BERKSHIRE DOWNS,35.8838900,-78.5587100,Inconclusive,1,1/1/93,1/1/23,1/1/23
1108540,BERKSHIRE DOWNS,35.8838900,-78.5587100,Inconclusive,1,1/1/93,1/1/23,1/1/23
1108542,BERKSHIRE DOWNS,35.8838900,-78.5587100,Inconclusive,1,1/1/93,1/1/23,1/1/23
1112885,OAK ESTATES,34.6198700,-78.6075900,Active,56,6/9/88,1/1/23,9/23/46
1115001,BAILEY PLACE,35.5785100,-78.7951700,Active,48,7/30/76,1/1/23,4/1/40
1115914,ADKINS GLEN,36.4698800,-79.9078800,Active,24,1/1/93,1/1/23,3/21/42
1117680,SHAMROCK TERRACE APARTMENTS,36.3954400,-80.7094700,Active,32,1/1/93,1/1/23,11/27/41
1117743,GRIFTON MANOR APARTMENTS,35.3710200,-77.4251800,Active,40,1/1/93,1/1/23,7/21/50
1119921,JOSEPH E PRICE ELDERLY CENTER,35.5460800,-78.2888200,Active,32,1/1/93,1/1/23,3/27/39
1120455,RIDGEMONT PLACE APARTMENTS,36.4181200,-79.9793700,Active,36,1/1/93,1/1/23,8/12/42
1120882,WOOD CREEK APARTMENTS,35.2585160,-81.5713370,Active,24,1/1/93,1/1/23,7/9/39
1121171,GIBSON MANOR APARTMENTS,34.7604000,-79.6024000,Active,24,1/1/93,1/1/23,11/16/37
1121214,SALEM WOODS APARTMENTS,35.0496100,-78.4948300,Active,24,1/1/93,1/1/23,1/28/34
1121354,SKYLAND APARTMENTS,35.9206600,-81.5154300,Active,34,1/1/93,1/1/23,1/30/43
1121877,MALLARD CREEK APARTMENTS,35.2990820,-76.7818740,Active,24,1/1/93,1/1/23,1/19/42
1122194,MOUNTAIN VIEW APARTMENTS,36.1987800,-81.1503700,Active,24,1/1/93,1/1/23,12/20/41
1122214,RICHLAND,36.2823020,-77.2797780,Active,24,1/1/93,1/1/23,2/27/59
1122332,PINE RIDGE PLACE,35.0056760,-80.2068140,Active,16,1/1/93,1/1/23,11/6/43
1010228,,35.9542210,-79.0999820,Active,2,1/9/13,1/9/23,1/9/23
1065171,,35.9077960,-79.0680050,Active,4,1/9/13,1/9/23,1/9/23
1062968,OAKLEY SQUARE APARTMENTS,36.0049000,-78.8679900,Active,100,1/1/03,1/31/23,1/1/33
1121455,Twin Oaks Apartments,35.4403200,-78.4334900,Active,41,9/1/83,1/31/23,6/15/40
1065201,RENTAL PROPERTY ACQUISITION,35.9221700,-79.0363360,Active,3,2/25/13,2/25/23,3/28/28
1126912,EVANS POINTE II APARTMENTS,34.1351600,-78.8699500,Active,32,2/27/03,2/27/23,8/17/34
1064498,KINSTON HOTEL,35.2651000,-77.5809000,Active,38,1/1/88,2/28/23,1/1/36
1063154,SANDY RIDGE APARTMENTS,34.3311200,-78.6887900,Active,26,4/1/83,3/1/23,2/1/34
1019412,GREEN ACRES APARTMENTS,35.7304880,-81.7794230,Active,30,3/25/13,3/24/23,3/24/23
1121859,PIREWAY PLACE,34.1434000,-78.8697300,Active,48,1/1/01,3/28/23,2/27/59
1019630,ARC/HDS FORSYTH CO GH #3,36.0400400,-80.2911800,Active,6,3/25/18,3/31/23,3/31/23
1019701,ARC/HDS ORANGE COUNTY GROUP HOME #1,35.9161800,-79.0882700,Active,6,3/31/18,3/31/23,3/31/23
1063407,ROBIN RIDGE APARTMENTS,35.3225900,-83.8040800,Active,20,5/1/83,4/1/23,1/1/35
1065046,HFNH INC - 1904 COLE MILL ROAD,36.0444080,-78.9639870,Active,10,4/23/13,4/23/23,4/23/23
1019340,ARC/HDS VANCE COUNTY GROUP HOME #2,36.3266700,-78.4411700,Active,6,4/23/18,4/30/23,4/30/23
1019400,ARC/HDS ALAMANCE CO GH #1,36.0902000,-79.2744900,Active,6,4/27/18,4/30/23,4/30/23
1019426,ROLLINS APARTMENTS,35.3034120,-81.0223930,Active,34,4/27/18,4/30/23,4/30/23
1019561,ARC/HDS ROWAN COUNTY GROUP HOME #2,35.6627300,-80.4930900,Active,6,4/30/18,4/30/23,4/30/23
1019597,ARC/HDS MONTGOMERY COUNTY GROUP HOME,35.3545100,-79.8844000,Active,7,4/29/18,4/30/23,4/30/23
1019601,ARC/HDS POLK COUNTY GROUP HOME,35.2264300,-82.2366700,Active,6,4/3/18,4/30/23,4/30/23
1019608,ARC/HDS GUILFORD CO GH #1,36.0429600,-79.8640500,Active,7,4/30/18,4/30/23,4/30/23
1019631,ARC/HDS FORSYTH CO GH #4,36.1433000,-80.2087600,Active,6,4/10/18,4/30/23,4/30/23
1019692,ARC/HDS ALAMANCE COUNTY GH #2,36.0936100,-79.4129100,Active,6,4/23/18,4/30/23,4/30/23
1019776,ARC/HDS CUMBERLAND CO GH #1,35.0903900,-78.9629700,Active,6,4/15/18,4/30/23,4/30/23
1116868,WILLOW OAKS LTD,35.8018100,-81.4214400,Active,34,8/12/83,4/30/23,6/4/33
1117351,ROCKY KNOLL APARTMENTS,35.3547700,-79.9036700,Active,44,6/10/81,4/30/23,5/29/31
1120353,GLEN APARTMENTS (THE),35.9039400,-80.5446300,Active,32,7/29/83,4/30/23,4/1/33
1019444,ARC/HDS CARTERET CO GH,34.7961100,-76.8698800,Active,6,5/2/18,5/1/23,5/1/23
1063070,CONWAY VILLAGE APARTMENTS,36.4465300,-77.2232100,Active,32,6/1/83,5/1/23,10/1/33
1063425,MADISON HILL APARTMENTS,34.3280500,-78.7038800,Active,35,12/1/83,5/1/23,3/27/34
1009747,TILGHMAN SQUARE II LIMITED PARTNERSHIP,35.3145910,-78.5878770,Active,23,5/29/03,5/29/23,5/29/23
1019420,ARC/HDS SURRY COUNTY GROUP HOME #3,36.5016500,-80.6033800,Active,7,5/11/18,5/31/23,5/31/23
1019549,ARC/HDS PERSON COUNTY GROUP HOME #1,36.3960500,-78.9815900,Active,6,5/4/18,5/31/23,5/31/23
1019581,ARC/HDS JOHNSTON GROUP HOME - SM,35.5115550,-78.3387540,Active,6,5/11/18,5/31/23,5/31/23
1019739,ARC/HDS DURHAM CO GH #5,36.0163600,-78.8547800,Active,6,5/19/18,5/31/23,5/31/23
1019751,ARC/HDS ROCKINGHAM COUNTY GROUP HOME #1,36.5042100,-79.7741700,Active,6,5/15/18,5/31/23,5/31/23
1019763,ARC/HDS CUMBERLAND CO GH #4,35.0993900,-78.9307600,Active,6,5/7/18,5/31/23,5/31/23
1019782,ARC/HDS JOHNSTON CO GROUP HOME- FO,35.4399900,-78.4235300,Active,6,5/11/18,5/31/23,5/31/23
1019784,ARC/HDS SAMPSON COUNTY GROUP HOME #1,34.7891500,-78.3941500,Active,6,5/20/18,5/31/23,5/31/23
1019796,ARC/HDS GASTON CO APARTMENTS,35.2584790,-81.1762140,Active,8,5/11/18,5/31/23,5/31/23
1115637,HERITAGE VILLAGE,35.3074600,-81.8599100,Active,24,8/30/82,5/31/23,8/17/32
1119961,MEADOWBROOK APARTMENTS,36.1289680,-77.4111620,Active,50,5/30/78,5/31/23,5/31/23
1063127,DARTMOUTH COURT APARTMENTS,36.0650700,-79.8581400,Active,28,1/1/84,6/1/23,2/28/37
1063383,GREEN HILL,35.8376340,-80.2496130,Active,35,11/1/83,6/1/23,6/30/39
1063391,GRANITE VILLAGE APARTMENTS,35.8016600,-81.4159700,Active,24,1/1/84,6/1/23,2/21/34
1004605,GRIER PARK APARTMENTS,35.1983300,-80.8048800,Active,50,3/1/84,6/26/23,11/1/23
1019609,ARC/HDS BEAUFORT CO GH #1,35.5448300,-77.0453200,Active,6,6/23/18,6/30/23,6/30/23
1019678,ARC/HDS HARNETT CO GH,35.5159200,-78.7435800,Active,6,7/1/18,6/30/23,6/30/23
1063302,LITTLE ROCK APARTMENTS,35.2092930,-80.9173870,Active,242,1/1/03,6/30/23,1/1/33
1107232,BRADFORD PLACE,35.5743250,-78.8024640,Active,64,1/1/96,6/30/23,1/1/26
1063343,LAURENCE MANOR APARTMENTS,36.0226800,-79.8290900,Active,32,8/1/83,7/1/23,7/1/41
1063924,SILVER SPRING APARTMENTS,35.8161900,-78.3327500,Active,33,1/1/02,7/10/23,1/1/32
1128138,,35.7766850,-78.6398470,Active,1,7/10/03,7/10/23,7/10/23
1009062,GOLDSBORO DEVELOPMENT CORPORATION,35.3736300,-77.9776630,Active,3,7/24/08,7/24/23,7/24/23
1019358,ARC/HDS CUMBERLAND CO GH #5,34.9736000,-78.9511900,Active,7,7/20/18,7/31/23,7/31/23
1019374,ARC/HDS SCOTLAND CO GH #1,34.7601400,-79.4634600,Active,7,7/22/18,7/31/23,7/31/23
1019575,ARC/HDS CLEVELAND CO GH,35.1854200,-81.5938200,Active,7,7/26/18,7/31/23,7/31/23
1019619,ARC/HDS WILSON COUNTY GROUP HOME #3,35.7378970,-77.9484110,Active,7,7/27/18,7/31/23,7/31/23
1019767,ARC/HDS CUMBERLAND CO GH #6,35.0245200,-78.8991300,Active,7,7/20/18,7/31/23,7/31/23
1019804,ARC/HDS SCOTLAND CO GH #2,34.7614910,-79.6134920,Active,7,7/22/18,7/31/23,7/31/23
1023231,WNC MADISON COUNTY GROUP HOME,35.8934900,-82.8343500,Active,7,2/2/90,7/31/23,10/1/28
1115677,MEADOWS THE,34.9938350,-79.2284820,Active,30,9/9/83,7/31/23,7/3/33
1063140,GATEWAY VILLAGE,36.0555500,-79.1090300,Active,64,9/1/83,8/1/23,3/31/37
1063252,BAY TREE APARTMENTS,35.5853400,-78.8047200,Active,50,9/1/83,8/1/23,5/1/54
1063298,LYNNHAVEN APARTMENTS,35.9739300,-78.8479000,Active,75,9/1/83,8/1/23,3/31/37
1063341,WALNUT WEST APARTMENTS,36.3072300,-76.2198500,Active,34,9/1/83,8/1/23,10/1/34
1063411,RICHMOND VILLAGE APARTMENTS,34.8965260,-79.6978480,Active,40,9/1/83,8/1/23,11/30/33
1063417,LIBERTY VILLAGE APARTMENTS,35.8505300,-79.5736500,Active,46,9/1/83,8/1/23,1/31/35
1063442,MEADOW WOODS APARTMENTS,34.5027620,-79.1094410,Active,50,9/1/83,8/1/23,8/1/34
1063468,WESTSIDE APARTMENTS,35.2639700,-80.9199300,Active,50,9/1/83,8/1/23,10/1/34
1065042,DENSON APARTMENTS,36.0219830,-78.9157730,Active,38,9/1/83,8/1/23,8/12/35
1124519,KINGS MILL,34.8020230,-76.8614020,Active,44,1/1/02,8/5/23,1/1/32
1063872,HUNT PARK APARTMENTS,36.1596570,-80.2819120,Active,60,1/1/01,8/15/23,1/1/31
1019442,ARC/HDS AVERY CO GH,36.0818700,-81.9320900,Active,7,8/2/18,8/31/23,8/31/23
1019448,ARC/HDS WILKES COUNTY GROUP HOME,36.1713900,-81.1469900,Active,6,8/21/18,8/31/23,8/31/23
1019452,ARC/HDS GRANVILLE CO GH,36.3169700,-78.6072400,Active,7,8/28/18,8/31/23,8/31/23
1019480,ARC/HDS EDGECOMBE/NASH GH #1,35.9293500,-77.7730900,Active,6,8/4/18,8/31/23,8/31/23
1019685,ARC/HDS BUNCOMBE CO ICF/MR,35.5766900,-82.5348700,Active,7,9/1/18,8/31/23,8/31/23
1116412,PHILLIPS VILLAGE,35.2351860,-81.6607370,Active,32,8/30/82,8/31/23,8/17/32
1063129,COTTONDALE APARTMENTS,35.3067300,-78.6090700,Active,24,10/1/83,9/1/23,3/1/42
1063196,SCOTLAND MANOR APARTMENTS,34.7707600,-79.4804900,Active,60,9/29/83,9/1/23,7/1/34
1063918,PERFECTION PARK SENIOR APARTMENTS,35.2788090,-81.0537820,Active,50,1/1/02,9/9/23,1/1/32
1011743,,35.2158680,-80.8670740,Active,4,9/10/08,9/10/23,9/10/23
1019396,ARC/HDS CATAWBA CO GH #1,35.5800700,-81.2031800,Active,7,9/9/18,9/30/23,9/30/23
1019410,ARC/HDS BURKE CO GH #1,35.7501590,-81.6743310,Active,6,9/23/18,9/30/23,9/30/23
1019551,ARC/HDS PERSON COUNTY GROUP HOME #2 (ICF/MR),36.4037400,-78.9868200,Active,6,9/29/18,9/30/23,9/30/23
1019599,ARC/HDS NEW VIEW APARTMENTS,35.2041800,-82.2367500,Active,8,9/10/18,9/30/23,9/30/23
1019611,ARC/HDS BEAUFORT CO GH #2,35.5432270,-77.0392710,Active,6,9/13/18,9/30/23,9/30/23
1019778,ARC/HDS RUTHERFORD COUNTY GROUP HOME #1,35.3345100,-81.8811800,Active,7,9/16/18,9/30/23,9/30/23
1063217,OAK VILLA APARTMENTS,35.3283400,-81.8656400,Active,25,9/29/18,9/30/23,9/30/23
1065199,,35.9656040,-79.0458010,Active,1,9/30/08,9/30/23,9/30/23
1008473,TWIN CEDARS II APARTMENTS,35.7569400,-81.2992800,Active,72,11/1/05,10/1/23,10/1/23
1063021,CARRIAGE HOUSE APARTMENTS,36.1709540,-77.6718530,Active,51,11/1/83,10/1/23,12/1/34
1063081,ARCADIA VILLAGE APARTMENTS,34.3757600,-78.3233300,Active,30,11/1/83,10/1/23,6/1/35
1063192,PINEWOOD APARTMENTS,35.3183100,-78.6258300,Active,60,11/1/83,10/1/23,5/1/42
1063207,TORHUNTA APARTMENTS,35.5397620,-77.9859700,Active,40,11/1/83,10/1/23,9/1/33
1063313,SOUTH VILLAGE APARTMENTS,36.4750200,-80.6146100,Active,40,11/1/83,10/1/23,12/1/34
1063333,VIRGINIA DARE APARTMENTS,36.2991400,-76.2205100,Active,68,11/1/83,10/1/23,5/1/36
1064944,OLDE NORTH VILLAGE,36.1545840,-80.2888300,Active,48,11/1/83,10/1/23,1/1/26
1008453,BALSAM GROVE APARTMENTS,35.2299300,-82.7373200,Active,40,1/1/84,10/17/23,12/1/36
1012770,,35.8162530,-78.3335120,Active,33,10/29/03,10/29/23,10/29/23
1019362,ARC/HDS ONSLOW COUNTY GROUP HOME #1,34.7460800,-77.3680200,Active,6,11/1/18,10/31/23,10/31/23
1019403,ARC/HDS DAVIE CO GH,35.9045900,-80.5447900,Active,7,10/27/18,10/31/23,10/31/23
1019424,ARC/HDS SURRY COUNTY GROUP HOME #1,36.4923710,-80.6029420,Active,6,10/21/18,10/31/23,10/31/23
1019577,ARC/HDS CHATHAM COUNTY GH #1,35.7284600,-79.4618100,Active,6,10/6/18,10/31/23,10/31/23
1019723,ARC/HDS GASTON CO GH #1,35.3948300,-81.3798400,Active,6,10/20/18,10/31/23,10/31/23
1019753,ARC/HDS PASQUOTANK COUNTY GROUP HOME,36.3061090,-76.2180050,Active,6,10/20/18,10/31/23,10/31/23
1065252,,36.0736710,-79.7581150,Active,6,11/6/13,11/6/23,11/6/23
1065044,,36.0057130,-78.8873530,Active,1,11/10/08,11/10/23,11/10/23
1128112,GRANT STATION APARTMENTS,35.2552760,-80.8788430,Active,12,11/15/18,11/15/23,11/15/23
1064081,SPAULDING WOODS II APARTMENTS,35.6644000,-82.0342100,Active,44,1/1/02,11/26/23,1/1/36
1019603,ARC/HDS CRAVEN CO GH #1,35.2992420,-77.1492150,Active,6,11/18/18,11/30/23,11/30/23
1019731,ARC/HDS CABARRUS CO GH #3,35.4220750,-80.5810800,Active,6,11/19/18,11/30/23,11/30/23
1062960,CALIFORNIA ARMS APARTMENTS,35.6683040,-82.0134350,Active,30,1/1/84,12/1/23,11/1/34
1063076,CRESTVIEW APARTMENTS,36.0126200,-78.9415700,Active,65,1/1/84,12/1/23,3/31/36
1064333,JFK TOWERS,36.0645070,-78.9047360,Active,178,1/1/84,12/1/23,12/31/39
1118428,RAINTREE APARTMENTS,34.8355740,-78.0286470,Active,24,1/1/03,12/30/23,7/17/33
1120446,CREEKRIDGE APARTMENTS,35.7731900,-78.2085900,Active,25,1/1/02,12/30/23,12/31/32
1019432,ARC/HDS NASH COUNTY GROUP HOME,35.9701200,-77.9566200,Active,7,12/7/18,12/31/23,12/31/23
1019595,ARC/HDS BURKE CO GH #2,35.9294700,-81.1789000,Active,6,12/9/18,12/31/23,12/31/23
1019612,ARC/HDS HAYWOOD CO GH #2,35.4709500,-82.9794800,Active,7,12/22/18,12/31/23,12/31/23
1062998,ARC/HDS CHOWAN CO GH #1,36.0701200,-76.6148800,Active,6,12/20/18,12/31/23,12/31/23
1063049,ARC/HDS STOKES COUNTY GH #2,36.2798400,-80.3850200,Active,6,12/30/18,12/31/23,12/31/23
1115286,VALDESE VILLAGE APARTMENTS,35.7367700,-81.5450900,Active,34,3/5/84,12/31/23,1/1/35
1008459,ROCHELLE MANOR APARTMENTS,35.9904740,-78.8496120,Active,75,2/1/84,1/1/24,2/29/28
1063696,1005 PARKTHROUGH ST,35.7857300,-78.7847500,Inconclusive,1,1/1/94,1/1/24,1/1/24
1063698,1006 PARKTHROUGH ST,35.7857300,-78.7847500,Inconclusive,1,1/1/94,1/1/24,1/1/24
1063700,1007 PARKTHROUGH ST,35.7857300,-78.7847500,Inconclusive,1,1/1/94,1/1/24,1/1/24
1063703,1009 PARKTHROUGH ST,35.7857300,-78.7847500,Inconclusive,1,1/1/94,1/1/24,1/1/24
1063705,1010 & 1012 HARRIET STREET,36.3126050,-78.3960580,Active,2,1/1/94,1/1/24,1/1/24
1063707,1010 PARKTHROUGH ST,35.7857300,-78.7847500,Inconclusive,1,1/1/94,1/1/24,1/1/24
1063709,1011 PARKTHROUGH ST,35.7857300,-78.7847500,Inconclusive,1,1/1/94,1/1/24,1/1/24
1063713,1013 PARKTHROUGH ST,35.7857300,-78.7847500,Inconclusive,1,1/1/94,1/1/24,1/1/24
1063717,1015 PARKTHROUGH ST,35.7857300,-78.7847500,Inconclusive,1,1/1/94,1/1/24,1/1/24
1063719,1016 PARKTHROUGH ST,35.7857300,-78.7847500,Inconclusive,1,1/1/94,1/1/24,1/1/24
1063725,1019 PARKTHROUGH ST,35.7857300,-78.7847500,Inconclusive,1,1/1/94,1/1/24,1/1/24
1063726,1027 & 1029 MAPLE STREET,36.3174100,-78.4049200,Active,2,1/1/94,1/1/24,1/1/24
1063727,103-106 HORSE CREEK ROAD,36.4121630,-78.1548170,Inconclusive,4,1/1/94,1/1/24,1/1/24
1063728,1031 & 1033 MAPLE STREET,36.3174100,-78.4049200,Active,2,1/1/94,1/1/24,1/1/24
1063730,1116 MARTIN ST,36.0582900,-79.7824800,Inconclusive,1,1/1/94,1/1/24,1/1/24
1063731,B&B PROPERTIES,35.7452300,-77.9149500,Inconclusive,4,1/1/94,1/1/24,1/1/24
1063732,1608 PECAN CT N,35.7453900,-77.9148500,Inconclusive,4,1/1/94,1/1/24,1/1/24
1063733,1802 RUFFLELEAF CIR SE,35.7046900,-77.8943200,Inconclusive,1,1/1/94,1/1/24,1/1/24
1063734,1921 TISCHER RD,35.7463400,-78.6740600,Active,1,1/1/94,1/1/24,1/1/24
1063736,206 & 208 SWAIN STREET,36.3204600,-78.3912400,Active,2,1/1/94,1/1/24,1/1/24
1063737,3410 CALUMET PL,36.0809100,-79.7491500,Active,3,1/1/94,1/1/24,1/1/24
1063739,515 & 517 ORANGE ST,36.3016500,-78.5874400,Active,2,1/1/94,1/1/24,1/1/24
1063740,617 CAROLINA AVE,35.7833000,-78.7166200,Active,1,1/1/94,1/1/24,1/1/24
1063741,619 CAROLINA AVE,35.7833000,-78.7166200,Active,1,1/1/94,1/1/24,1/1/24
1063742,621 CAROLINA AVE,35.7833000,-78.7166200,Active,1,1/1/94,1/1/24,1/1/24
1063743,625 CAROLINA AVE,35.7833000,-78.7166200,Inconclusive,1,1/1/94,1/1/24,1/1/24
1063744,697 & 699 BECK AVENUE,36.3348600,-78.4054200,Active,2,1/1/94,1/1/24,1/1/24
1063745,728 ROBERSON ST,36.3333900,-78.3893400,Active,1,1/1/94,1/1/24,1/1/24
1063746,734 S SCIENTIFIC ST,35.9687800,-79.9544400,Active,1,1/1/94,1/1/24,1/1/24
1063747,736 S SCIENTIFIC ST,35.9687800,-79.9544400,Inconclusive,1,1/1/94,1/1/24,1/1/24
1063748,8253 MERRIWEATHER CIR,35.8855600,-78.5579300,Inconclusive,1,1/1/94,1/1/24,1/1/24
1063749,8255 MERRIWEATHER CIR,35.8855600,-78.5579300,Inconclusive,1,1/1/94,1/1/24,1/1/24
1063750,8257 MERRIWEATHER CIR,35.8855600,-78.5579300,Inconclusive,1,1/1/94,1/1/24,1/1/24
1063751,8259 MERRIWEATHER CIR,35.8855600,-78.5579300,Inconclusive,1,1/1/94,1/1/24,1/1/24
1063752,8261 MERRIWEATHER CIR,35.8855600,-78.5579300,Active,1,1/1/94,1/1/24,1/1/24
1063753,8263 MERRIWEATHER CIR,35.8855600,-78.5579300,Inconclusive,1,1/1/94,1/1/24,1/1/24
1063755,936A & 936B SOUTH MAIN STREET,36.0887900,-78.3085400,Active,2,1/1/94,1/1/24,1/1/24
1063756,BERKSHIRE DOWNS II,35.8855600,-78.5579300,Active,1,1/1/94,1/1/24,1/1/24
1063792,BERRYMAN SQUARE,36.1248100,-79.7876600,Active,44,1/1/94,1/1/24,1/1/24
1063794,BURNSIDE VILLAGE APARTMENTS,35.4177510,-77.5902630,Active,16,1/1/94,1/1/24,9/12/38
1063796,CARVER CREEK APARTMENTS,36.0439500,-78.8914000,Active,48,1/1/94,1/1/24,12/10/29
1063798,DOBBINS HILL II,35.9442200,-79.0144300,Active,55,1/1/94,1/1/24,1/1/38
1063800,HARAMBEE SQUARE APARTMENTS,35.9412800,-77.7949300,Active,24,1/1/94,1/1/24,2/27/29
1063801,HORSE CREEK APARTMENTS,36.4118400,-78.1540900,Active,4,1/1/94,1/1/24,1/1/24
1063804,WOODFIELD SUBDIVISION: LOT 6 SECTION 4,35.7046900,-77.8943200,Inconclusive,1,1/1/94,1/1/24,1/1/24
1063805,WOODFIELD SUBDIVISION: LOT 7 SECTION 4,35.7046900,-77.8943200,Active,1,1/1/94,1/1/24,1/1/24
1063806,LOVETT SQUARE,35.9856400,-78.8899800,Active,60,1/1/94,1/1/24,1/1/24
1063807,MAPLE STREET APARTMENTS,36.2996300,-78.5912920,Active,2,1/1/94,1/1/24,1/1/24
1063808,MARTIN DUPLEX #2,35.4099600,-81.3664800,Active,2,1/1/94,1/1/24,1/1/24
1063809,OXFORD COMMONS ELDERLY HOUSING,36.0419100,-78.8889200,Active,102,1/1/94,1/1/24,1/1/24
1063811,SEMINARY LANE TOWNHOMES,35.7414400,-78.6292400,Inconclusive,4,1/1/94,1/1/24,1/1/24
1063813,WEST PARK ST APARTMENTS,35.7851100,-78.7834300,Active,2,1/1/94,1/1/24,1/1/24
1063814,WILLOW POND APARTMENTS,34.2350520,-77.9016560,Active,40,1/1/94,1/1/24,7/1/57
1064386,ORCHARD VIEW APARTMENTS,35.1623120,-83.3963700,Active,48,1/1/94,1/1/24,1/1/24
1064490,WHITTED FOREST,36.0865900,-79.1178900,Inconclusive,36,1/1/94,1/1/24,1/1/24
1064584,CHARLES PLACE,35.2756250,-81.5652880,Inconclusive,40,1/1/94,1/1/24,1/1/24
